57.3666,0.000901,2.27236,1.13769,0.000875,2.27225,1.13759,5298.66,5229.57,
57.6627,0.00067,2.26697,1.14254,0.000662,2.26674,1.14245,5279.53,5202.74,
57.381,0.000933,2.26913,1.13788,0.000922,2.26898,1.13779,5304.6,5228.25,
15.3899,0.000977,0.421136,0.298961,0.000969,0.421127,0.298931,19819.1,19494.6,
15.4099,0.000974,0.42057,0.300042,0.000962,0.42056,0.300012,19776.7,19468.7,
15.3887,0.000745,0.420327,0.299277,0.000734,0.420235,0.299247,19868.3,19495.4,
11.482,0.000893,0.417984,0.208877,0.000886,0.417969,0.208857,26601.6,26128.9,
11.4581,0.00081,0.417488,0.206864,0.000805,0.417461,0.206846,26658.7,26182.8,
11.5885,0.001005,0.420251,0.211261,0.000999,0.420232,0.211241,26417.7,25888.7,
57.3956,0.000811,22.5231,10.5448,0.0008,22.5229,10.5448,6121.98,5226.93,
57.6863,0.000618,22.5379,10.6172,0.000611,22.5378,10.6171,6085.66,5200.61,
57.4023,0.000869,22.547,10.5563,0.000862,22.5468,10.5562,6077.78,5226.36,
15.4091,0.000833,4.13151,2.27064,0.000827,4.13149,2.27062,23710.9,19470.1,
15.4217,0.000777,4.09998,2.27485,0.000772,4.09987,2.27482,23655.9,19454.3,
15.3682,0.000719,4.11892,2.26601,0.000702,4.11889,2.26599,23635.3,19521.9,
11.5307,0.00112,2.16481,0.611814,0.001108,2.16477,0.611801,29151.8,26018.5,
11.5006,0.001233,2.1825,0.621988,0.001227,2.18249,0.621972,29190.6,26086.1,
11.5954,0.000961,2.23559,0.667213,0.000954,2.23558,0.667197,29176.9,25874.3,
57.3428,0.000822,53.659,31.119,0.000813,53.6589,31.119,29132.8,5231.77,
57.7066,0.000627,54.0912,31.5733,0.000615,54.0912,31.5733,29161.2,5198.81,
57.3131,0.000706,53.7587,31.2807,0.000699,53.7587,31.2806,29237.8,5234.49,
15.3837,0.000778,6.47651,2.89355,0.00077,6.47648,2.89354,29217.1,19502.2,
15.4545,0.000765,6.54165,2.93748,0.000759,6.54161,2.93746,29209.7,19413.1,
15.3352,0.000837,6.54844,2.9072,0.000831,6.54841,2.90718,29322.5,19563.7,
11.4886,0.001074,2.13567,0.614719,0.001062,2.13566,0.614704,29221.7,26115,
11.5211,0.000929,2.14969,0.623186,0.000923,2.14968,0.623171,29176.5,26041.5,
11.5745,0.001034,2.24918,0.660323,0.001029,2.24914,0.660309,29277.5,25921.3,
28.7845,0.000851,1.14789,0.568783,0.000824,1.14786,0.56871,10564.1,10422.9,
28.9349,0.00086,1.14527,0.570934,0.000852,1.14507,0.570858,10519.9,10368.6,
28.7475,0.001021,1.14039,0.568052,0.001008,1.14036,0.567973,10591.6,10436.2,
10.3062,1.4e-05,0.004216,0.000268596,1e-05,0.004205,0.00025475,29113.6,29113.5,
10.2651,1.7e-05,0.004729,0.00028298,1.2e-05,0.00471,0.000268391,29230.7,29230.3,
10.2667,1.5e-05,0.00581,0.000290854,1.1e-05,0.005798,0.000275675,29225.9,29225.8,
10.3237,1.5e-05,0.002602,0.000250514,1e-05,0.002583,0.00023711,29064.8,29064.7,
10.3089,1.7e-05,0.002332,0.000217872,1.1e-05,0.002282,0.000204121,29104.8,29104.8,
10.3047,1.6e-05,0.002015,0.000192102,1.1e-05,0.002008,0.000178707,29117,29116.9,
28.7764,0.000973,11.2891,5.12931,0.000962,11.289,5.12924,12200.7,10425.7,
28.9308,0.000898,11.2851,5.16517,0.00089,11.285,5.1651,12137.6,10369.8,
28.7871,0.001089,11.3026,5.13568,0.001084,11.3026,5.13561,12114.9,10421.8,
10.2898,1.7e-05,0.006387,0.000213624,1.2e-05,0.006377,0.000200747,29160.8,29160.9,
10.3233,1.5e-05,0.006395,0.000292597,1e-05,0.006383,0.000278774,29066.6,29066.2,
10.322,1.7e-05,0.005058,0.000282011,1.2e-05,0.005048,0.000266672,29070.6,29070.4,
10.2973,1.6e-05,0.002513,0.000211214,1.2e-05,0.002499,0.000197244,29148.4,29136.6,
10.3536,1.6e-05,0.002415,0.000190846,1.1e-05,0.002402,0.000179375,28980,28979.9,
10.3462,1.7e-05,0.00308,0.000252804,1.2e-05,0.003068,0.000239279,28999,28999,
28.7937,0.000862,24.4214,12.3717,0.00085,24.4214,12.3716,29123.2,10419.4,
28.9393,0.000826,24.5729,12.5746,0.000815,24.5729,12.5746,29251.9,10366.8,
28.7679,0.000925,24.4384,12.5011,0.000908,24.4384,12.5011,29180.5,10428.8,
10.2798,1.7e-05,0.002028,0.000222912,1.2e-05,0.002019,0.000207554,29188.3,29188.2,
10.3035,1.8e-05,0.004216,0.000274169,1.2e-05,0.004203,0.000258811,29121.6,29121.5,
10.2719,1.6e-05,0.002906,0.000269851,1.1e-05,0.002897,0.000254542,29210.8,29210.7,
10.2836,1.6e-05,0.00242,0.000205388,1.2e-05,0.002412,0.000192036,29178.5,29178.2,
