10.3249,0.000218,0.05831,0.012033,0.000209,0.058264,0.0120114,29059.1,29058.5,
10.3432,2.1e-05,0.049863,0.0102418,1.5e-05,0.049828,0.0102247,29011.7,29006.3,
10.3229,6.2e-05,0.036916,0.00883202,5.4e-05,0.036903,0.00880618,29064.7,29064.5,
10.318,0.000168,0.065688,0.0173984,0.000162,0.065616,0.0173851,29078.2,29077.8,
10.3232,2.1e-05,0.083485,0.011168,1.5e-05,0.08341,0.0111473,29062.7,29062.5,
10.3273,0.000112,0.0606,0.0251078,0.000107,0.060588,0.0250853,29052.8,29051.7,
10.3416,0.000241,0.063511,0.0179175,0.000236,0.063483,0.0178901,29048.5,29010.3,
10.3293,0.000216,0.069925,0.0156378,0.000208,0.069909,0.0156156,29075.3,29044.5,
10.334,3e-05,0.083646,0.0329908,2.5e-05,0.083601,0.032973,29032.7,29032.4,
12.2758,1.8e-05,0.024434,0.00134708,1.1e-05,0.010908,0.000836649,24463.4,24441.3,
12.3101,1.8e-05,0.020671,0.00132795,1.1e-05,0.012326,0.000832361,24390.3,24390.2,
12.1887,1.8e-05,0.019452,0.00138186,1.1e-05,0.01056,0.000926747,24631.4,24631.4,
12.2234,1.9e-05,0.019478,0.00138539,1.2e-05,0.009587,0.000879476,24563.6,24563.5,
12.209,1.8e-05,0.025395,0.00137504,1e-05,0.010714,0.000905612,24592.5,24592.6,
12.2794,1.8e-05,0.018959,0.0014419,1.1e-05,0.010346,0.000941977,24449.2,24449.2,
12.2256,1.7e-05,0.019288,0.00139256,9e-06,0.011309,0.000917917,24556.5,24556.4,
12.306,1.8e-05,0.020652,0.00135676,1.1e-05,0.010006,0.000857273,24397.5,24397.5,
12.2985,1.7e-05,0.028772,0.00138973,1e-05,0.010597,0.000898295,24413.5,24413.5,
14.2664,0.027427,0.336759,0.279898,0.021597,0.33515,0.278594,21334.8,21029.1,
14.1506,0.022266,0.315497,0.27807,0.020892,0.31549,0.27681,21508.9,21201.4,
14.5827,0.031623,0.341919,0.286133,0.02309,0.341896,0.284711,20872.8,20572.9,
13.5121,0.027198,2.96132,2.46999,0.027193,2.96132,2.46883,26196.1,22203,
13.7227,0.028243,3.05621,2.51964,0.028236,3.0562,2.51852,25734.4,21862.3,
13.5411,0.026914,2.96281,2.47648,0.026635,2.9628,2.47532,26133,22156,
10.3866,0.02459,9.80709,4.93157,0.024582,9.80707,4.93057,517946,28884.7,
10.3439,0.024231,9.76378,4.91262,0.024218,9.76376,4.91354,518914,29004,
10.3762,0.027101,9.80036,4.91678,0.027096,9.80033,4.91658,519993,28913.8,
